ein,strein,name,sub_name,address,city,state,zipcode,subseccd,ntee_code,ntee_letter,guidestar_url,nccs_url,updated,num_years_with_data,first_filing_year,last_filing_year,revenue_amount,income_amount,asset_amount,latest_liabilities,rev_growth_first_to_last_pct,exp_growth_first_to_last_pct,yr1_tax_year,yr1_formtype,yr1_totrevenue,yr1_totfuncexpns,yr1_totassetsend,yr1_totliabend,yr1_pct_compnsatncurrofcr,yr1_totcntrbs,yr1_prgmservrev,yr1_duesassesmnts,yr1_othrinvstinc,yr1_invstmntinc,yr1_grsrevnuefndrsng,yr1_direxpns,yr1_netincfndrsng,yr1_totexcessyr,yr1_totnetassetsend,yr1_compnsatncurrofcr,yr1_rev_minus_exp,yr1_rev_exp_ratio,yr1_assets_liab_ratio,yr1_margin_pct,yr1_debt_assets_ratio,yr1_contrib_share,yr1_program_share,yr1_officer_comp_to_rev,yr1_net_assets_to_exp,yr1_fundraising_efficiency,yr1_log_revenue,yr1_log_assets,yr2_tax_year,yr2_formtype,yr2_totrevenue,yr2_totfuncexpns,yr2_totassetsend,yr2_totliabend,yr2_pct_compnsatncurrofcr,yr2_totcntrbs,yr2_prgmservrev,yr2_duesassesmnts,yr2_othrinvstinc,yr2_invstmntinc,yr2_grsrevnuefndrsng,yr2_direxpns,yr2_netincfndrsng,yr2_totexcessyr,yr2_totnetassetsend,yr2_compnsatncurrofcr,yr2_rev_minus_exp,yr2_rev_exp_ratio,yr2_assets_liab_ratio,yr2_margin_pct,yr2_debt_assets_ratio,yr2_contrib_share,yr2_program_share,yr2_officer_comp_to_rev,yr2_net_assets_to_exp,yr2_fundraising_efficiency,yr2_log_revenue,yr2_log_assets,yr3_tax_year,yr3_formtype,yr3_totrevenue,yr3_totfuncexpns,yr3_totassetsend,yr3_totliabend,yr3_pct_compnsatncurrofcr,yr3_totcntrbs,yr3_prgmservrev,yr3_duesassesmnts,yr3_othrinvstinc,yr3_invstmntinc,yr3_grsrevnuefndrsng,yr3_direxpns,yr3_netincfndrsng,yr3_totexcessyr,yr3_totnetassetsend,yr3_compnsatncurrofcr,yr3_rev_minus_exp,yr3_rev_exp_ratio,yr3_assets_liab_ratio,yr3_margin_pct,yr3_debt_assets_ratio,yr3_contrib_share,yr3_program_share,yr3_officer_comp_to_rev,yr3_net_assets_to_exp,yr3_fundraising_efficiency,yr3_log_revenue,yr3_log_assets,yr4_tax_year,yr4_formtype,yr4_totrevenue,yr4_totfuncexpns,yr4_totassetsend,yr4_totliabend,yr4_pct_compnsatncurrofcr,yr4_totcntrbs,yr4_prgmservrev,yr4_duesassesmnts,yr4_othrinvstinc,yr4_invstmntinc,yr4_grsrevnuefndrsng,yr4_direxpns,yr4_netincfndrsng,yr4_totexcessyr,yr4_totnetassetsend,yr4_compnsatncurrofcr,yr4_rev_minus_exp,yr4_rev_exp_ratio,yr4_assets_liab_ratio,yr4_margin_pct,yr4_debt_assets_ratio,yr4_contrib_share,yr4_program_share,yr4_officer_comp_to_rev,yr4_net_assets_to_exp,yr4_fundraising_efficiency,yr4_log_revenue,yr4_log_assets,yr5_tax_year,yr5_formtype,yr5_totrevenue,yr5_totfuncexpns,yr5_totassetsend,yr5_totliabend,yr5_pct_compnsatncurrofcr,yr5_totcntrbs,yr5_prgmservrev,yr5_duesassesmnts,yr5_othrinvstinc,yr5_invstmntinc,yr5_grsrevnuefndrsng,yr5_direxpns,yr5_netincfndrsng,yr5_totexcessyr,yr5_totnetassetsend,yr5_compnsatncurrofcr,yr5_rev_minus_exp,yr5_rev_exp_ratio,yr5_assets_liab_ratio,yr5_margin_pct,yr5_debt_assets_ratio,yr5_contrib_share,yr5_program_share,yr5_officer_comp_to_rev,yr5_net_assets_to_exp,yr5_fundraising_efficiency,yr5_log_revenue,yr5_log_assets
135591991,,United States Soccer Federation Inc,,303 E WACKER DR STE 1200,Chicago,IL,60601-5214,,N640,N,,,,12,2011,2023,149171475.0,187165211.0,152365036.0,83491760.0,1.2160670118251862,1.8803037063041192,2023,0,149171475,187165211,152365036,83491760,0.0,18832207,127543341,,,2600720,0,0,0,,,7836916,-37993736.0,0.7970042840920901,1.8249110570911429,-0.2546983999454319,0.5479719113511056,0.12624536292880392,0.8550115965535636,0.05253629086928315,,,8.17368578403156,8.182885318615229,2022,0,122296409,145087772,170109624,61767991,0.0,11709555,108816343,,,636432,0,0,0,,,6364876,-22791363.0,0.8429132745935336,2.7540093379433372,-0.1863616698671831,0.3631069750645031,0.09574733302267281,0.8897754553038429,0.052044667967315376,,,8.087413704997195,8.230728884640548,2021,0,64916666,73649120,152594663,23800881,0.0,6371061,54847254,,,1621549,0,0,0,,,6169101,-8732454.0,0.8814316586538984,6.41130313621584,-0.1345179063878604,0.15597453103585937,0.0981421473493417,0.8448871049539112,0.09503108184884294,,,7.812356207164919,8.183539344430248,2020,0,138343153,164956561,162433549,42188058,0.0,7103432,128274663,,,3130713,0,0,0,,,6135848,-26613408.0,0.8386641438287502,3.850225791383903,-0.192372426266734,0.2597250276172935,0.05134646598664699,0.9272209012035456,0.04435237933314994,,,8.140957669527547,8.21067573328454,2019,0,115128170,131789978,181255880,32873405,0.0,9938032,101285364,,,3823812,0,0,0,,,4644193,-16661808.0,0.8735730269262204,5.513754355534512,-0.1447239889246915,0.18136462662618172,0.08632146241879811,0.8797617820208555,0.0403393278986368,,,8.061181601463788,8.258292104126522
680656415,,The Brinson Foundation,,737 N MICHIGAN AVE STE 1850,Chicago,IL,60611-6707,,T20,T,,,,10,2011,2023,183594091.0,108392447.0,198225050.0,3881740.0,22.47298474232456,19.31609225348153,2023,2,183594091,108392447,198225050,3881740,-0.001,,,,,,,,,,,,75201644.0,1.6937904446423282,51.06602966710805,0.40960819376261953,0.01958248970046924,,,,,,8.263858699265057,8.297158536069237,2022,2,4173974,8343917,104471491,1943,-0.001,,,,,,,,,,,,-4169943.0,0.5002415532177513,53768.137416366444,-0.9990342536872534,1.85983753213592e-05,,,,,,6.620549739484659,8.01899779292952,2021,2,9313138,7438753,108336300,78,-0.001,,,,,,,,,,,,1874385.0,1.251975700765975,1388926.923076923,0.20126245310656837,7.199802836168486e-07,,,,,,6.96909603828129,8.034773999083724,2020,2,23653928,6761809,106595440,19,-0.001,,,,,,,,,,,,16892119.0,3.4981656535995027,5610286.315789473,0.7141358932013322,1.782440224459883e-07,,,,,,7.373903270531524,8.027738626593031,2019,2,5883315,6631726,99803873,3785,-0.001,,,,,,,,,,,,-748411.0,0.8871468754891261,26368.262351387053,-0.1272090649574262,3.792437994866191e-05,,,,,,6.7696221016764895,7.9991473948935
363203648,,Northern Illinois Food Bank,,273 DEARBORN CT,Geneva,IL,60134-3587,,K31Z,K,,,,13,2011,2023,146995086.0,150180870.0,72123928.0,10519380.0,1.1930339275480317,1.3675099869782976,2023,0,146995086,150180870,72123928,10519380,0.0,161531280,0,,,686477,262068,223751,38317,,,1171078,-3185784.0,0.9787870186129565,6.8562907699883455,-0.021672724488218605,0.14585145723067108,1.098888979186692,0.0,0.007966783324988156,,0.1462101439321092,8.167302816661406,7.858079371160051,2022,0,150994521,146601264,70648201,8579518,0.0,162832350,0,,,467454,259362,266534,-7172,,,1055595,4393257.0,1.0299673882757245,8.234518652446443,0.029095472941034727,0.12144000666060839,1.0783990632348839,0.0,0.006990949029203517,,-0.02765247029248695,8.178961188732659,7.8491011073633405,2021,0,205418067,193402575,70178062,8540603,0.0,215144788,0,,,354978,84678,153198,-68520,,,1127959,12015492.0,1.062126846036047,8.216991470040231,0.05849286859465969,0.12169904321381801,1.0473508544893473,0.0,0.0054910408635088555,,-0.8091830227449869,8.312638638157754,7.846201370799774,2020,0,174517189,158972988,58986408,11396185,0.0,178467544,0,,,319663,101309,191828,-90519,,,621502,15544201.0,1.097778881780847,5.17597845243825,0.0890697420069034,0.19320018604964045,1.0226359078016092,0.0,0.003561265245912252,,-0.8934941614269216,8.241838209061399,7.770751950444855,2019,0,128567048,127202747,40800115,9079153,0.0,131354497,0,,,312277,194078,267714,-73636,,,503420,1364301.0,1.0107254051675472,4.493823928289346,0.010611591548714721,0.22252763258142777,1.0216808975811593,0.0,0.0039156222984912895,,-0.37941446222652747,8.109129672277442,7.610661387202503
364143823,,Siu Physicians & Surgeons Inc,,201 E MADISON ST,Springfield,IL,62702-5131,,E31Z,E,,,,13,2011,2023,155600365.0,141749199.0,95098583.0,12348420.0,0.465932768053021,0.577775628552631,2023,0,155600365,141749199,95098583,12348420,0.0,0,153863476,,,1635835,0,0,0,,,1730697,13851166.0,1.0977160089631264,7.701275385838836,0.08901756753591163,0.12984862245528936,0.0,0.9888375004775857,0.011122705271289049,,,8.192010611402385,7.978174045855757,2022,0,122117938,126336741,85083980,15401624,0.0,0,120790479,,,1397431,0,0,0,,,1682330,-4218803.0,0.9666066817411413,5.524351198289219,-0.034546955746992715,0.18101673193943207,0.0,0.9891296969000574,0.013776272573485477,,,8.086779462488874,7.929847796834949,2021,0,124533122,107036376,86042575,9330849,0.0,0,123438642,,,1180481,0,0,0,,,1445029,17496746.0,1.1634654185227646,9.221301834377558,0.14049873414399744,0.10844455782500698,0.0,0.9912113341220178,0.011603571618480744,,,8.095284875839102,7.934713399060345,2020,0,110544572,103879269,67550235,7649421,0.0,0,109334460,,,1248339,0,0,0,,,1671470,6665303.0,1.0641639382348753,8.83076444609337,0.060295163113029196,0.11324047947427571,0.0,0.9890531757633473,0.015120326306026133,,,8.043537422551797,7.829626864224456,2019,0,116967989,106165277,62040034,9038523,0.0,0,115831726,,,1186937,0,0,0,,,1325646,10802712.0,1.1017537212284578,6.8639570867939375,0.09235614027697783,0.14568855652142293,0.0,0.990285692609454,0.011333408493498166,,,8.068067023260552,7.792672027149439
370661233,,St Anthonys Memorial Hospital Of The Hospital Sisters Of The Third,,4936 LAVERNA RD,Springfield,IL,62707-9797,,E220,E,,,,13,2011,2023,175453903.0,161674162.0,553643815.0,38326357.0,0.35465268334860595,0.5613530574652754,2023,0,175453903,161674162,553643815,38326357,0.0,574644,164129485,,,7177819,0,0,0,,,229111,13779741.0,1.0852315597590665,14.445511087839629,0.07853767151591948,0.06922565729376025,0.0032751850496024588,0.9354564486376801,0.001305818771099096,,,8.24416303360876,8.74323045258264,2022,0,173084516,140600062,528281579,46930874,0.0,4064221,154760301,,,-2886879,0,0,0,,,251862,32484454.0,1.2310415339646152,11.25658940423739,0.18767972289329451,0.08883685493792318,0.023481135655138558,0.8941314022566871,0.0014551388294028566,,,8.238258217982048,8.722865467249251,2021,0,167391890,130600964,564176508,68255334,0.0,7146835,147745117,,,-814569,0,0,0,,,0,36790926.0,1.2817048578600079,8.265676467131492,0.2197891785557831,0.12098223345378996,0.04269522854422637,0.8826300784345048,0.0,,,8.223734412954917,8.751414998412084,2020,0,163227859,146678276,495774917,91016127,0.0,9203263,133797725,,,6043335,0,0,0,,,975405,16549583.0,1.1128291349701984,5.447110675232313,0.10138945092700137,0.18358356560422762,0.056382918065475573,0.8196990747761999,0.005975726239232238,,,8.212794284181385,8.695284550499466,2019,0,159239644,139308628,458530882,49681683,0.0,212017,146926048,,,1492354,0,0,0,,,499242,19931016.0,1.1430709374296615,9.229374979104472,0.1251636558544429,0.10834969889770696,0.0013314335216675064,0.9226725475472678,0.0031351614928252416,,,8.202051197993896,8.66136859067242
581672987,,Edward Health Ventures,,4201 WINFIELD RD,Warrenville,IL,60555-4025,,E110,E,,,,14,2011,2023,176361106.0,241614133.0,129745697.0,80640699.0,2.0048221333987497,3.1647072428606595,2023,0,176361106,241614133,129745697,80640699,0.0,0,176390006,,,17001,0,0,0,,,2248894,-65253027.0,0.7299287662117017,1.6089356690720154,-0.36999669870521223,0.6215288897018296,0.0,1.0001638683304697,0.012751643777965421,,,8.2464028137208,8.113092963436534,2022,0,157125664,249827544,131953780,66576864,0.0,0,157108567,,,17097,0,0,0,,,2012738,-92701880.0,0.6289365115001091,1.9819765016267512,-0.5899856054068927,0.5045468496620559,0.0,0.9998911890039809,0.012809734251942446,,,8.196247125990286,8.1204218357052,2021,0,72129789,119604905,136057032,71008330,0.0,44220,72085569,,,0,0,0,0,,,0,-47475116.0,0.6030671484585017,1.9160714242962762,-0.6581901411079963,0.5219012127208537,0.0006130615465962336,0.9993869384534038,0.0,,,7.858114661757933,8.133720992862374,2021,0,142674210,221462486,124858655,74003242,0.0,4851173,129910511,,,0,0,0,0,,,124469920,-78788276.0,0.6442364690153437,1.6872052037936391,-0.5522250727724373,0.5926961330794409,0.034001751262544226,0.9105395502102307,0.8724065828014748,,,8.154345476499842,8.09641865232181,2020,0,122829391,223878680,101022124,41734183,0.0,1433502,121959539,,,0,0,0,0,,,823547,-101049289.0,0.548642644310749,2.4206086411227936,-0.8226800456903673,0.4131192391084551,0.011670675791268882,0.9929182096164589,0.006704804064362739,,,8.089302298579165,8.00441649535612
362181997,,Freeport Memorial Hospital,,1045 W STEPHENSON ST,Freeport,IL,61032-4864,,E220,E,,,,13,2011,2023,175350247.0,154123019.0,101724533.0,31124738.0,0.39736461787243643,0.41555628224008184,2023,0,175350247,154123019,101724533,31124738,0.0,1169171,173534554,,,640522,0,0,0,,,2051285,21227228.0,1.1377291214364287,3.268285599705289,0.12105616252710497,0.305970812370306,0.006667632467036103,0.9896453353726955,0.011698215628974848,,,8.243906381969227,8.007425704757924,2022,0,168885534,152350876,106715723,29909259,0.0,894084,167336050,,,488599,0,0,0,,,2292063,16534658.0,1.1085301143919908,3.567982844376051,0.09790452508502001,0.28027040588948643,0.0052940235840448005,0.9908252414324604,0.013571695252477929,,,8.227592451388453,8.028228411074712,2021,0,169840576,138980643,127271445,36970099,0.0,210921,168398949,,,1187738,0,0,0,,,1060362,30859933.0,1.2220448282139549,3.442550830064047,0.18169941321913557,0.2904822758946439,0.0012418763817663924,0.9915118811184437,0.006243278402447245,,,8.230041454033575,8.104730974981067,2020,0,163062274,130297402,124710345,40343224,0.0,377035,162177867,,,504311,0,0,0,,,738717,32764872.0,1.2514622049025965,3.0912339826881463,0.2009347177385739,0.32349540850039343,0.002312214779980316,0.9945762623180393,0.0045302753474418,,,8.212353494524045,8.095902480664327,2019,0,157673978,133086703,100084813,27135848,0.0,351909,156335729,,,976391,0,0,0,,,745773,24587275.0,1.1847462927983121,3.688287648132463,0.15593743058857817,0.27112852776174945,0.0022318774756859374,0.9915125563712232,0.004729841978110047,,,8.19776002469533,8.000368182067868
362166964,,Aurora University,,347 S GLADSTONE AVE,Aurora,IL,60506-4877,,B430,B,,,,12,2012,2023,172803114.0,165286413.0,243783011.0,63091672.0,0.8534173240879365,0.887430996621963,2023,0,172803114,165286413,243783011,63091672,0.0,34386030,133587960,,,1267161,0,0,0,,,1160879,7516701.0,1.0454768233127547,3.8639491278658773,0.043498643201533974,0.25880257915101396,0.19898964320747137,0.7730645409549738,0.0067179287058449656,,,8.237551564420833,8.387003436778516,2022,0,176376735,167200465,242777024,71334186,0.0,40285389,131862321,,,1356498,0,0,0,,,1189549,9176270.0,1.0548818449757302,3.4033755428287917,0.05202653286443929,0.29382593469800505,0.228405344956635,0.7476174281148815,0.006744364555790195,,,8.246441298894055,8.38520758346513,2021,0,160759615,148872793,241910943,70995908,0.0,32367706,124028131,,,1791439,0,0,0,,,1127899,11886822.0,1.0798454960134993,3.4073927612842136,0.07394159285589232,0.29347952233810276,0.20134227119167958,0.771512988507717,0.007016059350478041,,,8.206176957438037,8.38365551440166,2020,0,150735428,146699727,221966879,70552394,0.0,24824102,123775713,,,1104310,0,0,0,,,952070,4035701.0,1.0275099421282494,3.146128237689567,0.026773407244380532,0.31785099794100363,0.16468657918959834,0.8211454642235799,0.006316166097329156,,,8.178215338423605,8.346288175618824,2019,0,142368313,135489040,209110727,60473649,0.0,21119986,118386972,,,1463715,0,0,0,,,961261,6879273.0,1.0507736492929614,3.4578817461469873,0.048320253678920816,0.28919438934378533,0.14834751887521488,0.8315542237267362,0.006751930817639175,,,8.153413338875374,8.320376311906216
362166962,,Augustana College,,639 38TH ST,Rock Island,IL,61201-2210,,B420,B,,,,13,2011,2023,153934981.0,151228835.0,398245287.0,45573900.0,0.2555564282005276,0.4638181544217023,2023,0,153934981,151228835,398245287,45573900,0.0,14073874,131611596,,,4194518,0,0,0,,,1920392,2706146.0,1.0178943784100434,8.738450889653947,0.01757979883727663,0.11443675917249461,0.0914273929718418,0.8549817276425298,0.012475345028950893,,,8.187337322423936,8.600150644882447,2022,0,156698409,145781840,397582997,60037683,0.0,20884029,127188633,,,3714635,0,0,0,,,2519188,10916569.0,1.0748829140858698,6.622224195427395,0.06966611256404014,0.15100666641435875,0.13327530977037552,0.8116778837237588,0.01607666610067496,,,8.19506458698532,8.599427803122227,2021,0,147587977,141091330,426442517,68006058,0.0,17136173,123547232,,,3056246,0,0,0,,,2426309,6496647.0,1.046045685443606,6.270654843719952,0.04401880920151104,0.1594729776909182,0.11610819084538303,0.8371090552992674,0.016439746985623362,,,8.169050979877055,8.629860498030633,2020,0,156192614,142180123,381381635,72161981,0.0,20452798,127483971,,,5105371,0,0,0,,,2369675,14012491.0,1.0985545004768353,5.285077123922083,0.08971289128946904,0.18921199758347043,0.13094599978972116,0.8161971794645808,0.01517149203995011,,,8.193660493210395,8.581359776255372,2019,0,148994728,141254161,368976957,67000306,0.0,12488356,128838479,,,4797623,0,0,0,,,2423377,7740567.0,1.0547988600491565,5.507093609393366,0.05195195228652654,0.1815839843895726,0.08381743547328735,0.8647183744649005,0.016264850659682403,,,8.17317090169405,8.56699924485763
510217097,,Saint Anthony Hospital,,2875 W 19TH ST,Chicago,IL,60623-3501,,E210,E,,,,13,2011,2023,150288575.0,147141571.0,115508778.0,57453110.0,0.48101868681147103,0.4482450919493925,2023,0,150288575,147141571,115508778,57453110,0.0,9131465,133295852,,,124374,0,0,0,,,1168879,3147004.0,1.0213875927694152,2.0104878221561897,0.020939742092837065,0.4973917220386489,0.060759542100921514,0.8869327026355796,0.007777563929926143,,,8.176925966594556,8.062614989354609,2022,0,129168410,132076107,103325164,50943349,0.0,5132990,119524301,,,122887,0,0,0,,,1081191,-2907697.0,0.9779846857539495,2.0282365809911713,-0.022510898756127756,0.49303913033227803,0.03973874107453982,0.9253369380330686,0.008370397994370296,,,8.111156313657666,8.01420610327616,2021,0,151706415,136969209,99657107,51823529,0.0,2000,116586377,,,122885,0,0,0,,,796147,14737206.0,1.1075950288944139,1.923008890421183,0.0971429322879985,0.5200183966809312,1.31833581328779e-05,0.7684999807028595,0.005247945513708171,,,8.181003945586973,7.99850827564888,2020,0,103526257,121515203,110465305,87891751,0.0,377314,94180533,,,123007,0,0,0,,,801105,-17988946.0,0.8519613549919346,1.2568335906745105,-0.17376215968090106,0.7956502813258878,0.0036446212867524033,0.9097260514306047,0.007738181821834822,,,8.015050512343695,8.043225896002483,2019,0,115287404,143940329,78707197,40905698,0.0,169809,110677347,,,130535,0,0,0,,,1081724,-28652925.0,0.8009388668272392,1.9241132861245882,-0.2485347401872281,0.519719918370362,0.0014729189322365173,0.9600124832371106,0.00938284636888866,,,8.061781860008294,7.896014446138968
362246719,,Little Company Of Mary Hospital Inc,,2800 W 95TH ST,Evergreen Pk,IL,60805-2701,,E220,E,,,,8,2011,2018,260186656.0,223648286.0,1032155567.0,333662757.0,0.08355442218593928,0.15741576375814853,2018,0,260186656,223648286,1032155567,333662757,0.0,1067863,197921640,,,24041312,0,0,0,,,3066815,36538370.0,1.1633742455777194,3.093409574026867,0.14043137554294868,0.323267894557604,0.004104218934271557,0.7606909710235101,0.011786980343834389,,,8.415285019457805,9.01374515930469,2017,0,241121579,220355546,1013934438,334036844,0.0,1981778,201678731,,,25853911,0,0,0,,,3219913,20766033.0,1.0942387581204787,3.0353970114745787,0.08612266511409997,0.32944619640190187,0.00821899893082568,0.8364192530441251,0.0133538981179283,,,8.382236078984914,9.00600987399598,2016,0,232159339,206360429,953611175,344869600,0.0,3179928,201254824,,,29458822,0,0,0,,,3132123,25798910.0,1.1250186875701833,2.765135503390267,0.11112587635339537,0.36164592974699566,0.013697178901771426,0.8668823096537159,0.013491264290686148,,,8.365786158579786,8.9793713317548,2015,0,244040172,204320572,944229859,323907146,0.0,9711695,203826137,,,23911539,0,0,0,,,3327063,39719600.0,1.1943984377647494,2.9151251235438935,0.16275844945724754,0.34303844864961003,0.03979547678732172,0.8352155111577285,0.013633259527451898,,,8.387461322412076,8.975077729831625,2014,0,260153979,203708909,931780083,335281753,0.0,2256250,198452448,,,19019801,0,0,0,,,2829000,56445070.0,1.2770868995228872,2.7790957147614295,0.21696792882802687,0.35982927636799467,0.008672748380296733,0.7628268795381369,0.010874329160270119,,,8.415230472724957,8.969313423073308
363317058,,Access Community Health Network,,600 W FULTON ST STE 200,Chicago,IL,60661-1262,,E320,E,,,,14,2011,2023,186330493.0,180873353.0,101240657.0,39849657.0,0.4005194633432269,0.2995533023708602,2023,0,186330493,180873353,101240657,39849657,0.0,34604987,150511771,,,1213735,0,0,0,,,2827867,5457140.0,1.0301710556557218,2.5405653303364693,0.029287423180917576,0.39361318052291977,0.1857183246973967,0.8077677924675485,0.015176619534839099,,,8.270283933038879,8.005354954844067,2022,0,180860895,173905640,103210511,47400750,0.0,42064717,138654686,,,141492,0,0,0,,,2704073,6955255.0,1.0399944188124088,2.177402488357252,0.03845637831218296,0.4592628167493522,0.23258049784614857,0.766637177152087,0.014951120307128857,,,8.257344675640416,8.013723928268396,2021,0,159425105,154820126,73786429,34457603,0.0,29649784,129551678,,,223643,0,0,0,,,2230021,4604979.0,1.0297440592445972,2.1413685972294707,0.028884904921342217,0.46699106416980823,0.185979391388828,0.8126177994362933,0.013987891053921526,,,8.202556711692885,7.867976492549553,2020,0,85515122,77819257,65356682,30632835,0.0,23169926,62094337,,,250859,0,0,0,,,3899692,7695865.0,1.0988940950695534,2.1335498983362133,0.08999420009013143,0.46870241974646143,0.2709453656629292,0.7261211297809994,0.04560236726318417,,,7.932042919645722,7.815289996008017,2020,0,139118136,140807795,57637680,30609698,0.0,27765740,111237487,,,114909,0,0,0,,,2413184,-1689659.0,0.9880002452989197,1.8829875420528488,-0.012145497694132416,0.5310709591364537,0.199583898967709,0.7995901195800956,0.017346293368968084,,,8.143383750058934,7.760706491512603
362251912,,Institute For The International Education Of Students,,33 W MONROE ST STE 2300,Chicago,IL,60603-5405,,B400,B,,,,13,2011,2023,126705006.0,121849360.0,118858315.0,43907447.0,0.40607260652091176,0.46488281753518546,2023,0,126705006,121849360,118858315,43907447,0.0,1939012,125035208,,,1388036,3071,5843,-2772,,,3286245,4855646.0,1.0398495814832347,2.7070194948934287,0.038322447970208846,0.3694099735470758,0.015303357469554123,0.9868213731034431,0.025936189135258,,-0.9026375773363725,8.102793773803945,8.075029569171484,2022,0,91386482,87429626,83294554,20306041,0.0,9726876,82441367,,,1228256,0,0,0,,,2478411,3956856.0,1.0452576109613005,4.101959313487056,0.04329804489027163,0.24378593827394765,0.10643670471963239,0.9021177442851996,0.027120105137650445,,,7.9608819591146585,7.920616607108265,2021,0,12512536,40508253,88627672,19351398,0.0,4630185,3278241,,,1337922,0,0,0,,,3080021,-27995717.0,0.3088885615481862,4.57991055736645,-2.2374135027463655,0.2183448754018948,0.37004369058358755,0.2619965289210756,0.2461548162578713,,,7.097345340004167,7.947569341757981,2020,0,122274494,109191670,110695892,30129412,0.0,1929447,114431870,,,1466876,11236,12731,-1495,,,2294048,13082824.0,1.1198152203368628,3.6740143485043784,0.10699552762001206,0.27218184392967354,0.015779635939446212,0.9358605074252035,0.01876145976936122,,-0.13305446778212887,8.087335874286511,8.044131504213542,2019,0,117141059,111147236,104407947,28787685,0.0,998267,115616487,,,1525627,2838,12110,-9272,,,2129325,5993823.0,1.053926874078992,3.6268267837445074,0.05116756712947251,0.2757231209612809,0.008521922274921554,0.9869851611978342,0.01817744365790649,,-3.267089499647639,8.068709145897998,8.018733556203554
362167034,,Jewish United Fund Of Metropolitan Chicago,,30 S WELLS ST,Chicago,IL,60606-5054,,T700,T,,,,13,2011,2023,117138769.0,124160159.0,238101811.0,83167987.0,0.22989172051375534,0.3563014985768739,2023,0,117138769,124160159,238101811,83167987,0.0,108811771,6946331,,,756171,190386,1139557,-949171,,,2861459,-7021390.0,0.9434489287340555,2.862902176530977,-0.05994078698231838,0.3492959026674518,0.9289133898957057,0.05930001705925388,0.02442794152975946,,-4.985508388221823,8.068700655757194,8.37676269865694,2022,0,118541995,114975976,219478167,68639845,0.0,104390884,4209640,,,156127,89270,394500,-305230,,,2644431,3566019.0,1.0310153401089632,3.1975329635432597,0.030082326520656247,0.3127411074104697,0.8806236473411807,0.035511803222140814,0.022307967737509395,,-3.4191777752884507,8.07387223191431,8.341391324473243,2021,0,116282083,108530242,243180616,78214264,0.0,105882435,3698581,,,140561,63825,275423,-211598,,,2781042,7751841.0,1.0714256308393748,3.1091594239127534,0.06666410507971378,0.3216303391549925,0.9105653447917681,0.03180697236047964,0.02391634143671128,,-3.315283979631806,8.06551280283096,8.38592895423662,2020,0,27529191,17014389,227684034,99608318,0.0,21647341,2897192,,,118489,644155,1242718,-598563,,,1387646,10514802.0,1.6179946867325061,2.2857933812314752,0.3819509988506382,0.4374848611475322,0.7863413421774726,0.10524072429153476,0.05040634866458662,,-0.9292220040207714,7.439793448974213,8.357332577436361,2019,0,98017955,103986982,237716660,112892640,0.0,88164933,6114628,,,589370,700732,1564950,-864218,,,2899567,-5969027.0,0.9425983244710381,2.105687846435339,-0.06089728152357392,0.47490419897368574,0.899477376364361,0.062382733857281554,0.029581998522617618,,-1.2333074556321104,7.991305637357592,8.37605961964372
364046278,,Rush System For Health,,1725 W HARRISON ST STE 364,Chicago,IL,60612-5112,,E99Z,E,,,,13,2011,2023,109981205.0,111724793.0,21078961.0,22739570.0,72.50097873253301,73.77701916731476,2023,0,109981205,111724793,21078961,22739570,0.0,0,109981205,,,0,0,0,0,,,1220042,-1743588.0,0.9843939026138988,0.92697271760196,-0.015853508788160667,1.0787804009884547,0.0,1.0,0.011093186331246325,,,8.041318473683592,7.323849200321946,2022,0,12521044,12521044,1197408,1114429,0.0,0,12521044,,,0,0,0,0,,,2596042,0.0,1.0,1.074458758700644,0.0,0.9307011478126086,0.0,1.0,0.20733430854487853,,,7.097640541696797,6.078242155383283,2021,0,9105865,9105865,221263,138284,0.0,0,9105865,,,0,0,0,0,,,0,0.0,1.0,1.6000621908536057,0.0,0.6249757076420368,0.0,1.0,0.0,,,6.959321207339438,5.344908796488078,2020,0,5133169,5133169,1768115,1685136,0.0,0,5133169,,,0,0,0,0,,,0,0.0,1.0,1.0492417229232536,0.0,0.9530692290942614,0.0,1.0,0.0,,,6.7103855628306475,6.247510508551027,2019,0,2220543,2220543,4419323,4336344,0.0,0,2220543,,,0,0,0,0,,,0,0.0,1.0,1.019135705100887,0.0,0.9812235946546564,0.0,1.0,0.0,,,6.34645918754433,6.645355744488574
